Category,File Name,Format,Duration (s),Sample Rate,Bit Depth,Channels,Integrated,Max Momentary
Dialogue,y8v01335.wav,wav,3.21,48000,16,1,-20.29,-2.87
Dialogue,y8v01336.wav,wav,3.31,48000,16,1,-17.87,-1.00
Dialogue,y8v01337.wav,wav,1.28,48000,16,1,-16.62,-3.07
Dialogue,y8v01338.wav,wav,3.35,48000,16,1,-17.80,-2.85
Dialogue,y8v01339.wav,wav,2.64,48000,16,1,-19.44,-2.68
Dialogue,y8v01340.wav,wav,3.59,48000,16,1,-19.07,-2.63
Dialogue,y8v01341.wav,wav,1.56,48000,16,1,-18.02,-2.92
Dialogue,y8v01342.wav,wav,1.09,48000,16,1,-20.46,-6.28
Dialogue,y8v01343.wav,wav,5.84,48000,16,1,-23.99,-3.48
Dialogue,y8v01344.wav,wav,4.57,48000,16,1,-18.05,-2.80
Dialogue,y8v01345.wav,wav,1.30,48000,16,1,-17.06,-2.08
Dialogue,y8v01346.wav,wav,1.67,48000,16,1,-19.22,-2.39
Dialogue,y8v01347.wav,wav,1.95,48000,16,1,-17.14,-3.09
Dialogue,y8v01348.wav,wav,2.14,48000,16,1,-20.59,-3.47
Dialogue,y8v01349.wav,wav,2.41,48000,16,1,-15.05,-2.19
Dialogue,y8v01350.wav,wav,2.21,48000,16,1,-18.59,-3.41
Dialogue,y8v01351.wav,wav,3.08,48000,16,1,-20.17,-2.27
Dialogue,y8v01352.wav,wav,5.69,48000,16,1,-18.87,-1.78
Dialogue,y8v01353.wav,wav,4.54,48000,16,1,-19.70,-2.67
Dialogue,y8v01354.wav,wav,5.75,48000,16,1,-18.70,-2.24
Dialogue,y8v01355.wav,wav,0.73,48000,16,1,-32.39,-12.42
Dialogue,y8v01356.wav,wav,1.19,48000,16,1,-19.29,-3.58
Dialogue,y8v01357.wav,wav,3.63,48000,16,1,-20.25,-2.92
Dialogue,y8v01358.wav,wav,4.43,48000,16,1,-18.16,-3.44
Dialogue,y8v01359.wav,wav,5.31,48000,16,1,-19.79,-3.24
Dialogue,y8v01360.wav,wav,3.54,48000,16,1,-19.57,-2.29
Dialogue,y8v01361.wav,wav,1.50,48000,16,1,-17.64,-2.19
Dialogue,y8v01362.wav,wav,0.82,48000,16,1,-17.47,-1.00
Dialogue,y8v01363.wav,wav,4.43,48000,16,1,-18.57,-2.41
Dialogue,y8v01364.wav,wav,4.61,48000,16,1,-19.02,-2.16
Dialogue,y8v01365.wav,wav,1.99,48000,16,1,-18.98,-1.00
Dialogue,y8v01366.wav,wav,1.08,48000,16,1,-16.65,-2.63
Dialogue,y8v01367.wav,wav,3.20,48000,16,1,-18.60,-2.98
Dialogue,y8v01368.wav,wav,2.07,48000,16,1,-17.73,-2.93
Dialogue,y8v01369.wav,wav,3.96,48000,16,1,-19.20,-1.82
Dialogue,y8v01370.wav,wav,0.30,48000,16,1,-18.25,-1.93
Dialogue,y8v01371.wav,wav,3.52,48000,16,1,-20.52,-3.18
Dialogue,y8v01372.wav,wav,1.80,48000,16,1,-17.42,-2.28
Dialogue,y8v01373.wav,wav,3.68,48000,16,1,-21.12,-1.00
Dialogue,y8v01374.wav,wav,2.76,48000,16,1,-20.96,-4.67
Dialogue,y8v01375.wav,wav,0.84,48000,16,1,-23.66,-7.41
Dialogue,y8v01376.wav,wav,4.29,48000,16,1,-19.29,-4.51
Dialogue,y8v01377.wav,wav,2.09,48000,16,1,-19.39,-3.33
Dialogue,y8v01378.wav,wav,4.31,48000,16,1,-19.39,-4.22
Dialogue,y8v01379.wav,wav,5.37,48000,16,1,-19.47,-2.89
Dialogue,y8v01380.wav,wav,2.49,48000,16,1,-20.61,-3.71
Dialogue,y8v01381.wav,wav,6.66,48000,16,1,-19.50,-3.24
Dialogue,y8v01382.wav,wav,4.13,48000,16,1,-20.00,-3.36
Dialogue,y8v01383.wav,wav,3.87,48000,16,1,-18.49,-2.42
Dialogue,y8v01384.wav,wav,2.56,48000,16,1,-19.58,-2.27
Dialogue,y8v01385.wav,wav,5.08,48000,16,1,-21.99,-5.85
Dialogue,y8v01386.wav,wav,5.42,48000,16,1,-20.82,-3.82
Dialogue,y8v01387.wav,wav,1.88,48000,16,1,-18.48,-1.20
Dialogue,y8v01388.wav,wav,4.77,48000,16,1,-19.51,-2.39
Dialogue,y8v01389.wav,wav,4.81,48000,16,1,-19.41,-2.45
Dialogue,y8v01390.wav,wav,4.26,48000,16,1,-19.33,-1.00
Dialogue,y8v01391.wav,wav,4.18,48000,16,1,-19.62,-2.15
Dialogue,y8v01392.wav,wav,4.33,48000,16,1,-17.81,-1.83
Dialogue,y8v01393.wav,wav,2.19,48000,16,1,-16.65,-2.63
Dialogue,y8v01394.wav,wav,4.62,48000,16,1,-18.75,-2.79
Dialogue,y8v01395.wav,wav,1.34,48000,16,1,-17.77,-2.22
Dialogue,y8v01396.wav,wav,4.36,48000,16,1,-18.60,-1.07
Dialogue,y8v01397.wav,wav,2.57,48000,16,1,-19.98,-1.98
Dialogue,y8v01398.wav,wav,3.28,48000,16,1,-17.24,-3.19
Dialogue,y8v01399.wav,wav,2.89,48000,16,1,-19.09,-4.08
Dialogue,y8v01400.wav,wav,5.03,48000,16,1,-18.77,-1.80
Dialogue,y8v01401.wav,wav,6.13,48000,16,1,-19.39,-2.30
Dialogue,y8v01402.wav,wav,4.69,48000,16,1,-18.58,-2.19
Dialogue,y8v01403.wav,wav,3.44,48000,16,1,-18.92,-1.30
Dialogue,y8v01404.wav,wav,2.26,48000,16,1,-18.03,-1.60
Dialogue,y8v01405.wav,wav,2.16,48000,16,1,-18.43,-1.80
Dialogue,y8v01406.wav,wav,0.81,48000,16,1,-25.64,-4.92
Dialogue,y8v01407.wav,wav,4.15,48000,16,1,-18.00,-2.62
Dialogue,y8v01408.wav,wav,4.90,48000,16,1,-18.77,-1.04
Dialogue,y8v01409.wav,wav,2.37,48000,16,1,-19.00,-3.35
Dialogue,y8v01410.wav,wav,3.43,48000,16,1,-17.71,-1.65
Dialogue,y8v01411.wav,wav,1.84,48000,16,1,-17.08,-3.56
Dialogue,y8v01412.wav,wav,4.19,48000,16,1,-19.93,-2.35
Dialogue,y8v01413.wav,wav,3.90,48000,16,1,-19.54,-2.17
Dialogue,y8v01414.wav,wav,2.56,48000,16,1,-21.19,-2.86
Dialogue,y8v01415.wav,wav,4.10,48000,16,1,-17.48,-1.61
Dialogue,y8v01416.wav,wav,2.24,48000,16,1,-22.62,-2.65
Dialogue,y8v01417.wav,wav,2.98,48000,16,1,-24.10,-5.55
Dialogue,y8v01418.wav,wav,3.65,48000,16,1,-18.49,-3.43
Dialogue,y8v01419.wav,wav,4.13,48000,16,1,-18.91,-3.43
Dialogue,y8v01420.wav,wav,4.41,48000,16,1,-18.79,-2.23
Dialogue,y8v01421.wav,wav,2.21,48000,16,1,-18.01,-4.67
Dialogue,y8v01422.wav,wav,4.83,48000,16,1,-19.63,-3.24
Dialogue,y8v01423.wav,wav,3.08,48000,16,1,-19.84,-3.60
Dialogue,y8v01424.wav,wav,3.20,48000,16,1,-18.85,-2.66
Dialogue,y8v01425.wav,wav,5.28,48000,16,1,-19.97,-2.38
Dialogue,y8v01426.wav,wav,4.60,48000,16,1,-18.54,-1.95
Dialogue,y8v01427.wav,wav,4.13,48000,16,1,-19.16,-1.55
Dialogue,y8v01428.wav,wav,4.53,48000,16,1,-18.92,-2.54
Dialogue,y8v01429.wav,wav,2.29,48000,16,1,-20.91,-5.65
Dialogue,y8v01430.wav,wav,3.98,48000,16,1,-18.67,-3.80
Dialogue,y8v01431.wav,wav,2.81,48000,16,1,-17.77,-1.00
Dialogue,y8v01432.wav,wav,2.37,48000,16,1,-20.73,-1.91
Dialogue,y8v01433.wav,wav,3.29,48000,16,1,-18.94,-1.95
Dialogue,y8v01434.wav,wav,2.45,48000,16,1,-18.80,-2.21
Dialogue,y8v01435.wav,wav,3.37,48000,16,1,-17.77,-4.06
Dialogue,y8v01436.wav,wav,6.24,48000,16,1,-18.99,-3.54
Dialogue,y8v01437.wav,wav,4.71,48000,16,1,-17.94,-2.99
Dialogue,y8v01438.wav,wav,6.60,48000,16,1,-18.61,-2.71
Dialogue,y8v01439.wav,wav,4.14,48000,16,1,-17.95,-1.30
Dialogue,y8v01440.wav,wav,1.38,48000,16,1,-21.46,-2.49
Dialogue,y8v01441.wav,wav,1.68,48000,16,1,-19.15,-2.10
Dialogue,y8v01442.wav,wav,0.52,48000,16,1,-17.80,-4.08
Dialogue,y8v01443.wav,wav,2.49,48000,16,1,-19.27,-1.93
Dialogue,y8v01444.wav,wav,3.21,48000,16,1,-18.07,-2.36
Dialogue,y8v01445.wav,wav,3.53,48000,16,1,-18.87,-1.12
Dialogue,y8v01446.wav,wav,6.40,48000,16,1,-20.59,-2.95
Dialogue,y8v01447.wav,wav,4.79,48000,16,1,-19.28,-1.04
Dialogue,y8v01448.wav,wav,1.44,48000,16,1,-21.53,-4.29
Dialogue,y8v01449.wav,wav,4.18,48000,16,1,-20.39,-2.06
Dialogue,y8v01450.wav,wav,4.07,48000,16,1,-18.83,-2.23
Dialogue,y8v01451.wav,wav,3.38,48000,16,1,-18.26,-1.25
Dialogue,y8v01452.wav,wav,4.64,48000,16,1,-19.10,-1.00
Dialogue,y8v01453.wav,wav,3.09,48000,16,1,-19.11,-1.39
Dialogue,y8v01454.wav,wav,5.85,48000,16,1,-19.89,-1.85
Dialogue,y8v01455.wav,wav,4.66,48000,16,1,-19.44,-2.55
Dialogue,y8v01456.wav,wav,3.12,48000,16,1,-21.84,-3.91
Dialogue,y8v01457.wav,wav,4.60,48000,16,1,-18.45,-1.00
Dialogue,y8v01458.wav,wav,2.37,48000,16,1,-18.54,-1.00
Dialogue,y8v01459.wav,wav,7.72,48000,16,1,-19.35,-1.00
Dialogue,y8v01460.wav,wav,1.87,48000,16,1,-21.11,-3.50
Dialogue,y8v01461.wav,wav,2.62,48000,16,1,-18.39,-2.58
Dialogue,y8v01462.wav,wav,6.31,48000,16,1,-19.74,-3.00
Dialogue,y8v01463.wav,wav,5.62,48000,16,1,-18.68,-2.12
Dialogue,y8v01464.wav,wav,4.31,48000,16,1,-18.57,-1.16
Dialogue,y8v01465.wav,wav,0.84,48000,16,1,-20.73,-3.96
Dialogue,y8v01466.wav,wav,4.64,48000,16,1,-19.31,-1.00
Dialogue,y8v01467.wav,wav,5.05,48000,16,1,-19.34,-1.78
Dialogue,y8v01468.wav,wav,4.27,48000,16,1,-18.95,-2.82
Dialogue,y8v01469.wav,wav,4.57,48000,16,1,-18.60,-1.37
Dialogue,y8v01470.wav,wav,3.90,48000,16,1,-19.92,-4.48
Dialogue,y8v01471.wav,wav,5.12,48000,16,1,-18.85,-1.00
Dialogue,y8v01472.wav,wav,5.22,48000,16,1,-18.83,-2.26
Dialogue,y8v01473.wav,wav,5.28,48000,16,1,-19.40,-2.52
Dialogue,y8v01474.wav,wav,5.69,48000,16,1,-19.24,-2.07
Dialogue,y8v01475.wav,wav,4.68,48000,16,1,-18.98,-2.43
Dialogue,y8v01476.wav,wav,3.19,48000,16,1,-19.13,-3.26
Dialogue,y8v01477.wav,wav,5.02,48000,16,1,-18.62,-2.27
Dialogue,y8v01478.wav,wav,2.07,48000,16,1,-18.03,-2.50
Dialogue,y8v01479.wav,wav,4.54,48000,16,1,-18.86,-1.89
Dialogue,y8v01480.wav,wav,3.98,48000,16,1,-18.09,-3.08
Dialogue,y8v01481.wav,wav,4.65,48000,16,1,-18.15,-3.24
Dialogue,y8v01482.wav,wav,3.07,48000,16,1,-19.59,-1.05
Dialogue,y8v01483.wav,wav,4.02,48000,16,1,-18.39,-2.29
Dialogue,y8v01484.wav,wav,1.52,48000,16,1,-19.00,-2.47
Dialogue,y8v01485.wav,wav,1.26,48000,16,1,-22.63,-4.60
Dialogue,y8v01486.wav,wav,2.16,48000,16,1,-20.10,-1.71
Dialogue,y8v01487.wav,wav,0.17,48000,16,1,-18.73,-5.09
Dialogue,y8v01488.wav,wav,5.60,48000,16,1,-19.26,-2.57
Dialogue,y8v01489.wav,wav,3.10,48000,16,1,-19.36,-1.98
Dialogue,y8v01490.wav,wav,2.99,48000,16,1,-18.46,-1.74
Dialogue,y8v01491.wav,wav,1.63,48000,16,1,-19.84,-2.67
Dialogue,y8v01492.wav,wav,2.34,48000,16,1,-17.68,-1.00
Dialogue,y8v01493.wav,wav,0.37,48000,16,1,-20.45,-5.61
Dialogue,y8v01494.wav,wav,2.82,48000,16,1,-18.41,-2.70
Dialogue,y8v01495.wav,wav,4.47,48000,16,1,-17.68,-2.63
Dialogue,y8v01496.wav,wav,4.63,48000,16,1,-19.18,-2.39
Dialogue,y8v01497.wav,wav,4.53,48000,16,1,-19.18,-1.56
Dialogue,y8v01498.wav,wav,7.68,48000,16,1,-21.18,-1.06
Dialogue,y8v01499.wav,wav,1.90,48000,16,1,-20.99,-5.80
Dialogue,y8v01500.wav,wav,4.57,48000,16,1,-18.60,-2.02
Dialogue,y8v01501.wav,wav,5.74,48000,16,1,-20.94,-2.90
Dialogue,y8v01502.wav,wav,1.75,48000,16,1,-17.52,-3.02
Dialogue,y8v01503.wav,wav,5.01,48000,16,1,-19.02,-1.00
Dialogue,y8v01504.wav,wav,2.72,48000,16,1,-19.31,-1.80
Dialogue,y8v01505.wav,wav,2.54,48000,16,1,-18.98,-1.09
Dialogue,y8v01506.wav,wav,3.78,48000,16,1,-18.45,-1.92
Dialogue,y8v01507.wav,wav,0.80,48000,16,1,-14.31,-2.60
Dialogue,y8v01508.wav,wav,1.42,48000,16,1,-19.84,-2.22
Dialogue,y8v01509.wav,wav,0.54,48000,16,1,-16.18,-1.93
Dialogue,y8v01510.wav,wav,3.19,48000,16,1,-19.72,-2.61
Dialogue,y8v01511.wav,wav,3.30,48000,16,1,-21.43,-3.44
Dialogue,y8v01512.wav,wav,4.33,48000,16,1,-17.56,-3.53
Dialogue,y8v01513.wav,wav,2.55,48000,16,1,-16.96,-2.22
Dialogue,y8v01514.wav,wav,3.50,48000,16,1,-19.93,-3.85
Dialogue,y8v01515.wav,wav,4.92,48000,16,1,-18.47,-2.65
Dialogue,y8v01516.wav,wav,4.16,48000,16,1,-17.47,-1.00
Dialogue,y8v01517.wav,wav,3.48,48000,16,1,-19.81,-1.91
Dialogue,y8v01518.wav,wav,3.81,48000,16,1,-17.83,-2.45
Dialogue,y8v01519.wav,wav,4.44,48000,16,1,-18.93,-1.60
Dialogue,y8v01520.wav,wav,4.87,48000,16,1,-18.69,-2.99
Dialogue,y8v01521.wav,wav,2.89,48000,16,1,-19.43,-1.90
Dialogue,y8v01522.wav,wav,1.76,48000,16,1,-19.98,-1.00
Dialogue,y8v01523.wav,wav,1.27,48000,16,1,-17.42,-2.94
Dialogue,y8v01524.wav,wav,3.62,48000,16,1,-23.12,-6.22
Dialogue,y8v01525.wav,wav,5.42,48000,16,1,-19.69,-3.06
Dialogue,y8v01526.wav,wav,2.64,48000,16,1,-17.55,-1.91
Dialogue,y8v01527.wav,wav,5.06,48000,16,1,-19.21,-1.00
Dialogue,y8v01528.wav,wav,4.69,48000,16,1,-20.70,-4.56
Dialogue,y8v01529.wav,wav,1.79,48000,16,1,-17.91,-1.25
Dialogue,y8v01530.wav,wav,2.08,48000,16,1,-19.26,-2.86
Dialogue,y8v01531.wav,wav,0.45,48000,16,1,-25.15,-7.59
Dialogue,y8v01532.wav,wav,4.41,48000,16,1,-19.06,-3.37
Dialogue,y8v01533.wav,wav,5.55,48000,16,1,-20.35,-3.46
Dialogue,y8v01534.wav,wav,4.09,48000,16,1,-18.70,-1.00
Dialogue,y8v01535.wav,wav,5.08,48000,16,1,-19.13,-1.72
Dialogue,y8v01536.wav,wav,3.74,48000,16,1,-18.59,-1.95
Dialogue,y8v01537.wav,wav,4.85,48000,16,1,-18.93,-3.61
Dialogue,y8v01538.wav,wav,4.69,48000,16,1,-19.25,-2.13
Dialogue,y8v01539.wav,wav,5.18,48000,16,1,-18.68,-2.62
Dialogue,y8v01540.wav,wav,4.76,48000,16,1,-18.98,-1.27
Dialogue,y8v01541.wav,wav,4.63,48000,16,1,-17.99,-1.00
Dialogue,y8v01542.wav,wav,4.14,48000,16,1,-18.67,-2.69
Dialogue,y8v01543.wav,wav,2.38,48000,16,1,-24.38,-5.79
Dialogue,y8v01544.wav,wav,5.19,48000,16,1,-18.65,-2.54
Dialogue,y8v01545.wav,wav,3.01,48000,16,1,-18.30,-2.85
Dialogue,y8v01546.wav,wav,1.50,48000,16,1,-16.67,-2.15
Dialogue,y8v01547.wav,wav,3.22,48000,16,1,-18.44,-2.88
Dialogue,y8v01548.wav,wav,5.52,48000,16,1,-19.17,-3.95
Dialogue,y8v01549.wav,wav,6.13,48000,16,1,-22.77,-2.89
Dialogue,y8v01550.wav,wav,2.77,48000,16,1,-17.40,-3.67
Dialogue,y8v01551.wav,wav,2.19,48000,16,1,-18.06,-1.60
Dialogue,y8v01552.wav,wav,2.48,48000,16,1,-21.77,-4.08
Dialogue,y8v01553.wav,wav,0.94,48000,16,1,-16.95,-2.04
Dialogue,y8v01554.wav,wav,3.68,48000,16,1,-18.47,-1.02
Dialogue,y8v01555.wav,wav,0.60,48000,16,1,-16.36,-1.81
Dialogue,y8v01556.wav,wav,1.70,48000,16,1,-17.83,-1.27
Dialogue,y8v01557.wav,wav,1.28,48000,16,1,-19.58,-1.00
Dialogue,y8v01558.wav,wav,4.09,48000,16,1,-18.69,-1.68
Dialogue,y8v01559.wav,wav,5.48,48000,16,1,-20.07,-1.00
Dialogue,y8v01560.wav,wav,3.34,48000,16,1,-18.48,-2.79
Dialogue,y8v01561.wav,wav,4.08,48000,16,1,-20.05,-1.57
Dialogue,y8v01562.wav,wav,3.47,48000,16,1,-18.04,-2.43
Dialogue,y8v01563.wav,wav,5.25,48000,16,1,-20.06,-2.65
Dialogue,y8v01564.wav,wav,2.17,48000,16,1,-17.75,-3.03
Dialogue,y8v01565.wav,wav,1.60,48000,16,1,-15.82,-2.57
Dialogue,y8v01566.wav,wav,0.88,48000,16,1,-18.60,-2.64
Dialogue,y8v01567.wav,wav,4.25,48000,16,1,-20.49,-3.37
Dialogue,y8v01568.wav,wav,3.64,48000,16,1,-19.46,-2.72
Dialogue,y8v01569.wav,wav,1.78,48000,16,1,-18.12,-2.81
Dialogue,y8v01570.wav,wav,5.12,48000,16,1,-21.14,-1.46
Dialogue,y8v01571.wav,wav,1.28,48000,16,1,-15.55,-2.00
Dialogue,y8v01572.wav,wav,1.10,48000,16,1,-16.60,-2.43
Dialogue,y8v01573.wav,wav,2.03,48000,16,1,-16.39,-2.97
Dialogue,y8v01574.wav,wav,4.18,48000,16,1,-18.94,-1.75
Dialogue,y8v01575.wav,wav,3.34,48000,16,1,-19.02,-2.30
Dialogue,y8v01576.wav,wav,2.00,48000,16,1,-23.46,-1.93
Dialogue,y8v01577.wav,wav,5.00,48000,16,1,-19.09,-1.89
Dialogue,y8v01578.wav,wav,6.51,48000,16,1,-19.73,-1.66
Dialogue,y8v01579.wav,wav,4.53,48000,16,1,-19.59,-1.71
Dialogue,y8v01580.wav,wav,6.47,48000,16,1,-19.71,-2.30
Dialogue,y8v01581.wav,wav,5.00,48000,16,1,-19.66,-1.23
Dialogue,y8v01582.wav,wav,4.32,48000,16,1,-19.92,-1.49
Dialogue,y8v01583.wav,wav,5.61,48000,16,1,-18.68,-1.00
Dialogue,y8v01584.wav,wav,5.50,48000,16,1,-19.10,-2.49
Dialogue,y8v01585.wav,wav,4.73,48000,16,1,-19.17,-2.00
Dialogue,y8v01586.wav,wav,5.25,48000,16,1,-20.09,-3.23
Dialogue,y8v01587.wav,wav,4.37,48000,16,1,-18.68,-1.65
Dialogue,y8v01588.wav,wav,4.84,48000,16,1,-18.75,-2.07
Dialogue,y8v01589.wav,wav,5.90,48000,16,1,-18.78,-2.97
Dialogue,y8v01590.wav,wav,4.88,48000,16,1,-19.55,-1.00
Dialogue,y8v01591.wav,wav,2.28,48000,16,1,-19.95,-1.00
Dialogue,y8v01592.wav,wav,1.44,48000,16,1,-20.92,-5.35
Dialogue,y8v01593.wav,wav,5.89,48000,16,1,-18.77,-1.00
Dialogue,y8v01594.wav,wav,1.37,48000,16,1,-17.79,-3.28
Dialogue,y8v01595.wav,wav,2.55,48000,16,1,-21.74,-2.44
Dialogue,y8v01596.wav,wav,3.83,48000,16,1,-18.48,-1.00
Dialogue,y8v01597.wav,wav,3.03,48000,16,1,-24.94,-6.57
Dialogue,y8v01598.wav,wav,2.34,48000,16,1,-20.44,-4.47
Dialogue,y8v01599.wav,wav,3.84,48000,16,1,-17.27,-1.47
Dialogue,y8v01600.wav,wav,1.61,48000,16,1,-18.48,-5.25
Dialogue,y8v01601.wav,wav,3.80,48000,16,1,-17.83,-2.55
Dialogue,y8v01602.wav,wav,0.90,48000,16,1,-16.12,-2.72
Dialogue,y8v01603.wav,wav,4.53,48000,16,1,-19.73,-2.25
Dialogue,y8v01604.wav,wav,3.79,48000,16,1,-20.18,-1.34
Dialogue,y8v01605.wav,wav,4.06,48000,16,1,-19.57,-1.89
Dialogue,y8v01606.wav,wav,1.11,48000,16,1,-17.13,-3.25
Dialogue,y8v01607.wav,wav,3.36,48000,16,1,-22.67,-4.65
Dialogue,y8v01608.wav,wav,3.49,48000,16,1,-18.22,-2.41
Dialogue,y8v01609.wav,wav,3.03,48000,16,1,-21.65,-2.37
Dialogue,y8v01610.wav,wav,1.72,48000,16,1,-19.42,-4.08
Dialogue,y8v01611.wav,wav,4.13,48000,16,1,-19.26,-2.24
Dialogue,y8v01612.wav,wav,6.88,48000,16,1,-20.05,-2.41
Dialogue,y8v01613.wav,wav,5.23,48000,16,1,-17.22,-2.41
Dialogue,y8v01614.wav,wav,2.51,48000,16,1,-19.69,-2.06
Dialogue,y8v01615.wav,wav,4.75,48000,16,1,-18.50,-3.16
Dialogue,y8v01616.wav,wav,4.14,48000,16,1,-18.02,-2.18
Dialogue,y8v01617.wav,wav,3.70,48000,16,1,-19.59,-2.30
Dialogue,y8v01618.wav,wav,3.83,48000,16,1,-17.96,-2.70
Dialogue,y8v01619.wav,wav,0.68,48000,16,1,-18.09,-1.00
Dialogue,y8v01620.wav,wav,2.30,48000,16,1,-20.17,-2.40
Dialogue,y8v01621.wav,wav,4.65,48000,16,1,-19.15,-2.07
Dialogue,y8v01622.wav,wav,5.43,48000,16,1,-18.49,-2.24
Dialogue,y8v01623.wav,wav,3.79,48000,16,1,-20.20,-4.19
Dialogue,y8v01624.wav,wav,2.15,48000,16,1,-18.92,-3.17
Dialogue,y8v01625.wav,wav,5.82,48000,16,1,-21.66,-4.20
Dialogue,y8v01626.wav,wav,3.08,48000,16,1,-18.21,-1.00
Dialogue,y8v01627.wav,wav,4.30,48000,16,1,-19.22,-2.05
Dialogue,y8v01628.wav,wav,1.91,48000,16,1,-17.48,-1.46
Dialogue,y8v01629.wav,wav,1.90,48000,16,1,-23.78,-2.79
Dialogue,y8v01630.wav,wav,1.50,48000,16,1,-18.15,-1.86
Dialogue,y8v01631.wav,wav,3.70,48000,16,1,-17.02,-2.92
Dialogue,y8v01632.wav,wav,1.58,48000,16,1,-22.06,-4.38
Dialogue,y8v01633.wav,wav,0.97,48000,16,1,-20.39,-5.71
Dialogue,y8v01634.wav,wav,1.71,48000,16,1,-23.75,-6.14
Dialogue,y8v01635.wav,wav,2.04,48000,16,1,-20.00,-4.08
Dialogue,y8v01636.wav,wav,3.76,48000,16,1,-17.88,-3.42
Dialogue,y8v01637.wav,wav,1.45,48000,16,1,-16.55,-2.08
Dialogue,y8v01638.wav,wav,4.45,48000,16,1,-20.00,-2.60
Dialogue,y8v01639.wav,wav,1.33,48000,16,1,-18.53,-2.87
Dialogue,y8v01640.wav,wav,4.17,48000,16,1,-19.31,-3.03
Dialogue,y8v01641.wav,wav,3.40,48000,16,1,-20.59,-2.61
Dialogue,y8v01642.wav,wav,3.98,48000,16,1,-19.13,-2.45
Dialogue,y8v01643.wav,wav,1.36,48000,16,1,-19.21,-2.91
Dialogue,y8v01644.wav,wav,2.16,48000,16,1,-21.86,-4.47
Dialogue,y8v01645.wav,wav,3.42,48000,16,1,-19.43,-4.64
Dialogue,y8v01646.wav,wav,1.71,48000,16,1,-17.15,-1.92
Dialogue,y8v01647.wav,wav,4.68,48000,16,1,-19.22,-2.36
Dialogue,y8v01648.wav,wav,1.48,48000,16,1,-21.49,-2.24
Dialogue,y8v01649.wav,wav,1.13,48000,16,1,-22.08,-6.86
Dialogue,y8v01650.wav,wav,3.47,48000,16,1,-19.42,-3.30
Dialogue,y8v01651.wav,wav,2.48,48000,16,1,-18.47,-1.83
Dialogue,y8v01652.wav,wav,2.33,48000,16,1,-20.49,-3.68
Dialogue,y8v01653.wav,wav,6.46,48000,16,1,-19.80,-2.27
Dialogue,y8v01654.wav,wav,4.97,48000,16,1,-19.93,-1.47
Dialogue,y8v01655.wav,wav,4.06,48000,16,1,-18.59,-1.51
Dialogue,y8v01656.wav,wav,3.42,48000,16,1,-18.66,-1.00
Dialogue,y8v01657.wav,wav,2.91,48000,16,1,-19.69,-2.31
Dialogue,y8v01658.wav,wav,3.49,48000,16,1,-21.23,-2.63
Dialogue,y8v01659.wav,wav,0.39,48000,16,1,-16.54,-2.37
Dialogue,y8v01660.wav,wav,7.79,48000,16,1,-23.50,-2.70
Dialogue,y8v01661.wav,wav,1.82,48000,16,1,-17.08,-2.67
Dialogue,y8v01662.wav,wav,7.90,48000,16,1,-23.29,-4.56
Dialogue,y8v01663.wav,wav,3.96,48000,16,1,-24.34,-4.08
Dialogue,y8v01664.wav,wav,3.80,48000,16,1,-25.59,-7.20
Dialogue,y8v01665.wav,wav,1.96,48000,16,1,-17.88,-1.00
Dialogue,y8v01666.wav,wav,3.33,48000,16,1,-18.86,-3.61
Dialogue,y8v01667.wav,wav,3.76,48000,16,1,-17.44,-2.57
Dialogue,y8v01668.wav,wav,1.69,48000,16,1,-19.83,-3.77
Dialogue,y8v01669.wav,wav,5.70,48000,16,1,-18.41,-2.52
Dialogue,y8v01670.wav,wav,3.89,48000,16,1,-19.89,-2.70
Dialogue,y8v01671.wav,wav,4.39,48000,16,1,-17.78,-2.35
Dialogue,y8v01672.wav,wav,3.42,48000,16,1,-17.64,-1.14
Dialogue,y8v01673.wav,wav,2.40,48000,16,1,-17.91,-2.78
Dialogue,y8v01674.wav,wav,3.49,48000,16,1,-17.95,-3.48
Dialogue,y8v01675.wav,wav,2.81,48000,16,1,-18.71,-2.50
Dialogue,y8v01676.wav,wav,3.63,48000,16,1,-17.26,-3.53
Dialogue,y8v01677.wav,wav,5.29,48000,16,1,-19.49,-1.00
Dialogue,y8v01678.wav,wav,3.50,48000,16,1,-18.06,-1.11
Dialogue,y8v01679.wav,wav,6.22,48000,16,1,-19.93,-1.95
Dialogue,y8v01680.wav,wav,3.50,48000,16,1,-19.44,-2.98
Dialogue,y8v01681.wav,wav,2.91,48000,16,1,-20.17,-4.77
Dialogue,y8v01682.wav,wav,5.27,48000,16,1,-19.42,-2.95
Dialogue,y8v01683.wav,wav,4.35,48000,16,1,-17.84,-1.64
Dialogue,y8v01684.wav,wav,0.85,48000,16,1,-20.06,-1.00
Dialogue,y8v01685.wav,wav,5.67,48000,16,1,-20.01,-2.82
Dialogue,y8v01686.wav,wav,3.97,48000,16,1,-18.50,-1.00
Dialogue,y8v01687.wav,wav,2.95,48000,16,1,-22.01,-4.15
Dialogue,y8v01688.wav,wav,4.03,48000,16,1,-18.10,-1.07
Dialogue,y8v01689.wav,wav,3.74,48000,16,1,-17.72,-2.82
Dialogue,y8v01690.wav,wav,2.49,48000,16,1,-18.78,-1.23
Dialogue,y8v01691.wav,wav,4.34,48000,16,1,-19.61,-2.80
