Category,File Name,Format,Duration (s),Sample Rate,Bit Depth,Channels,Integrated,Max Momentary
Dialogue,pi0708do_e.wav,wav,1.98,44100,16,1,-20.69,-4.95
Dialogue,pi0709pc_e.wav,wav,1.91,44100,16,1,-28.29,-7.63
Dialogue,pi0710do_e.wav,wav,5.71,44100,16,1,-21.71,-4.49
Dialogue,pi0711ji_e.wav,wav,1.60,44100,16,1,-19.75,-6.38
Dialogue,pi0712ji_e.wav,wav,3.35,44100,16,1,-17.03,-6.09
Dialogue,pi0713ji_e.wav,wav,3.00,44100,16,1,-21.92,-6.42
Dialogue,pi07a1sr_e.wav,wav,1.33,44100,16,1,-23.25,-7.32
Dialogue,pi0801gp_e.wav,wav,2.90,44100,16,1,-23.30,-2.34
Dialogue,pi0802pc_e.wav,wav,3.53,44100,16,1,-23.10,-6.29
Dialogue,pi0803gp_e.wav,wav,4.41,44100,16,1,-24.68,-2.10
Dialogue,pi0804sr_e.wav,wav,1.63,44100,16,1,-26.66,-8.66
Dialogue,pi0805sr_e.wav,wav,3.23,44100,16,1,-25.92,-9.20
Dialogue,pi0806gp_e.wav,wav,5.80,44100,16,1,-21.44,-2.76
Dialogue,pi0807sr_e.wav,wav,1.88,44100,16,1,-26.40,-6.61
Dialogue,pi0808gp_e.wav,wav,4.49,44100,16,1,-23.95,-2.17
Dialogue,pi0809gp_e.wav,wav,8.23,44100,16,1,-22.93,-1.68
Dialogue,pi0810gp_e.wav,wav,8.44,44100,16,1,-24.11,-3.37
Dialogue,pi0811gp_e.wav,wav,6.76,44100,16,1,-21.31,-0.75
Dialogue,pi1001sr_e.wav,wav,3.02,44100,16,1,-21.38,-5.59
Dialogue,pi1002go_e.wav,wav,3.30,44100,16,1,-21.81,-5.32
Dialogue,pi1003sr_e.wav,wav,4.14,44100,16,1,-23.29,-6.68
Dialogue,pi1004rk_e.wav,wav,2.80,44100,16,1,-20.43,-5.94
Dialogue,pi1005rk_e.wav,wav,4.62,44100,16,1,-22.27,-2.96
Dialogue,pi1006sr_e.wav,wav,3.71,44100,16,1,-22.40,-7.54
Dialogue,pi1007sr_e.wav,wav,2.89,44100,16,1,-22.63,-8.48
Dialogue,pi1008rk_e.wav,wav,2.88,44100,16,1,-24.54,-4.53
Dialogue,pi1009sr_e.wav,wav,4.96,44100,16,1,-22.39,-5.62
Dialogue,pi1010rk_e.wav,wav,5.63,44100,16,1,-24.85,-6.55
Dialogue,pi1011sr_e.wav,wav,1.99,44100,16,1,-21.02,-5.25
Dialogue,pi1201ma_e.wav,wav,3.72,44100,16,1,-23.53,-6.23
Dialogue,pi1202ma_e.wav,wav,8.27,44100,16,1,-24.88,-6.11
Dialogue,pi1203rk_e.wav,wav,5.08,44100,16,1,-24.94,-4.38
Dialogue,pi1204ma_e.wav,wav,3.61,44100,16,1,-23.03,-5.69
Dialogue,pi1205ma_e.wav,wav,8.84,44100,16,1,-24.57,-7.41
Dialogue,pi1206rk_e.wav,wav,2.81,44100,16,1,-21.57,-4.48
Dialogue,pi1301sr_e.wav,wav,1.44,44100,16,1,-23.88,-7.93
Dialogue,pi1302sr_e.wav,wav,5.99,44100,16,1,-23.93,-5.83
Dialogue,pi1303rk_e.wav,wav,3.32,44100,16,1,-23.21,-8.39
Dialogue,pi1304rk_e.wav,wav,5.46,44100,16,1,-23.21,-6.63
Dialogue,pi1305rk_e.wav,wav,3.01,44100,16,1,-23.39,-6.72
Dialogue,pi1306sr_e.wav,wav,2.08,44100,16,1,-24.39,-7.50
Dialogue,pi1307pc_e.wav,wav,1.89,44100,16,1,-17.31,-7.55
Dialogue,pi1401rk_e.wav,wav,1.78,44100,16,1,-24.72,-7.55
Dialogue,pi1402sr_e.wav,wav,3.02,44100,16,1,-23.57,-4.65
Dialogue,pi1403rk_e.wav,wav,1.66,44100,16,1,-30.53,-9.98
Dialogue,pi1601gp_e.wav,wav,2.89,44100,16,1,-18.14,-4.94
Dialogue,pi1602gp_e.wav,wav,3.88,44100,16,1,-21.42,-3.08
Dialogue,pi1603rk_e.wav,wav,5.28,44100,16,1,-23.90,-7.04
Dialogue,pi1604gp_e.wav,wav,4.34,44100,16,1,-20.38,-2.33
Dialogue,pi1605rk_e.wav,wav,3.30,44100,16,1,-23.60,-7.10
Dialogue,pi1606rk_e.wav,wav,5.07,44100,16,1,-25.65,-6.43
Dialogue,pi1607sr_e.wav,wav,3.15,44100,16,1,-21.85,-6.10
Dialogue,pi1608rk_e.wav,wav,2.61,44100,16,1,-23.46,-6.71
Dialogue,pi1701sr_e.wav,wav,3.29,44100,16,1,-22.14,-6.79
Dialogue,pi1702rk_e.wav,wav,6.51,44100,16,1,-24.39,-5.61
Dialogue,pi1703rk_e.wav,wav,7.08,44100,16,1,-22.13,-5.86
Dialogue,pi1705rk_e.wav,wav,6.86,44100,16,1,-23.26,-5.03
Dialogue,pi1706sr_e.wav,wav,4.16,44100,16,1,-23.77,-6.42
Dialogue,pi1707rk_e.wav,wav,1.60,44100,16,1,-28.57,-8.70
Dialogue,pi1708sr_e.wav,wav,4.28,44100,16,1,-21.80,-5.78
Dialogue,pi1709sr_e.wav,wav,3.38,44100,16,1,-20.98,-6.48
Dialogue,pi1710rk_e.wav,wav,2.53,44100,16,1,-24.57,-8.04
Dialogue,pi1711ji_e.wav,wav,4.35,44100,16,1,-21.13,-6.24
Dialogue,pi1712pc.wav,wav,1.68,44100,16,1,-35.66,-14.01
Dialogue,pi1713pc_e.wav,wav,6.28,44100,16,1,-27.54,-12.89
Dialogue,pi1714pc_e.wav,wav,3.79,44100,16,1,-21.34,-3.60
Dialogue,pi1715rk_e.wav,wav,1.45,44100,16,1,-23.62,-8.31
Dialogue,pi1716sr_e.wav,wav,2.49,44100,16,1,-21.52,-7.31
Dialogue,pi1717rk_e.wav,wav,4.46,44100,16,1,-22.86,-7.93
Dialogue,pi1718sr_e.wav,wav,3.35,44100,16,1,-20.85,-5.85
Dialogue,pi17a1ji_e.wav,wav,3.12,44100,16,1,-25.31,-9.02
Dialogue,pi1801do_e.wav,wav,2.29,44100,16,1,-19.06,-3.34
Dialogue,pi1802sr_e.wav,wav,3.49,44100,16,1,-20.50,-6.67
Dialogue,po0209sr_e.wav,wav,1.67,44100,16,1,-22.38,-5.25
Dialogue,po0210po_e.wav,wav,6.02,44100,16,1,-23.57,-7.26
Dialogue,po0211sr_e.wav,wav,4.70,44100,16,1,-24.31,-5.02
Dialogue,po0212po_e.wav,wav,2.98,44100,16,1,-22.50,-9.30
Dialogue,po0213sr_e.wav,wav,1.83,44100,16,1,-24.96,-8.76
Dialogue,po0214po_e.wav,wav,9.28,44100,16,1,-23.33,-9.26
Dialogue,po0215po_e.wav,wav,8.37,44100,16,1,-22.64,-7.34
Dialogue,po0216po_e.wav,wav,4.27,44100,16,1,-21.66,-7.42
Dialogue,po0217po_e.wav,wav,4.93,44100,16,1,-21.49,-7.40
Dialogue,po0218po_e.wav,wav,6.00,44100,16,1,-22.31,-7.41
Dialogue,po0219po_e.wav,wav,6.14,44100,16,1,-21.98,-9.28
Dialogue,po0220po_e.wav,wav,4.46,44100,16,1,-22.47,-7.42
Dialogue,po0221po_e.wav,wav,2.76,44100,16,1,-28.56,-9.74
Dialogue,po0222po_e.wav,wav,4.11,44100,16,1,-21.31,-7.43
Dialogue,po0301po_e.wav,wav,5.08,44100,16,1,-23.74,-8.44
Dialogue,po0302po_e.wav,wav,5.64,44100,16,1,-20.27,-7.87
Dialogue,po0501pi_e.wav,wav,7.06,44100,16,1,-20.34,-5.45
Dialogue,po0502sr_e.wav,wav,3.98,44100,16,1,-24.89,-7.75
Dialogue,po0503pi_e.wav,wav,2.10,44100,16,1,-23.52,-6.06
Dialogue,po0504pi_e.wav,wav,11.53,44100,16,1,-21.82,-5.31
Dialogue,po0505po_e.wav,wav,9.93,44100,16,1,-22.03,-7.24
Dialogue,po0506pi_e.wav,wav,1.60,44100,16,1,-21.09,-6.51
Dialogue,po0507po_e.wav,wav,3.57,44100,16,1,-20.57,-7.43
Dialogue,po0508pi_e.wav,wav,6.18,44100,16,1,-21.53,-4.62
Dialogue,po0509pi_e.wav,wav,3.53,44100,16,1,-21.82,-4.31
Dialogue,po0510po_e.wav,wav,5.70,44100,16,1,-22.50,-7.43
Dialogue,po0511pi_e.wav,wav,3.34,44100,16,1,-21.96,-4.52
Dialogue,po0512po_e.wav,wav,6.80,44100,16,1,-20.27,-8.88
Dialogue,po0513pi_e.wav,wav,4.87,44100,16,1,-22.22,-4.34
Dialogue,po0514po_e.wav,wav,4.55,44100,16,1,-26.45,-7.03
Dialogue,po0601po_e.wav,wav,4.78,44100,16,1,-24.00,-7.34
Dialogue,po0602po_e.wav,wav,5.98,44100,16,1,-20.86,-7.38
Dialogue,po0603po_e.wav,wav,6.64,44100,16,1,-24.78,-7.08
Dialogue,po0701ti_e.wav,wav,7.26,44100,16,1,-19.38,-4.31
Dialogue,po0702ti_e.wav,wav,4.68,44100,16,1,-23.77,-5.54
Dialogue,po0703po_e.wav,wav,4.73,44100,16,1,-20.89,-7.40
Dialogue,po0704ti_e.wav,wav,4.43,44100,16,1,-23.96,-5.55
Dialogue,po0705ti_e.wav,wav,5.86,44100,16,1,-21.22,-4.31
Dialogue,po0706sr_e.wav,wav,4.02,44100,16,1,-25.04,-5.80
Dialogue,po0707ti_e.wav,wav,4.03,44100,16,1,-21.64,-4.86
Dialogue,po0708ti_e.wav,wav,5.23,44100,16,1,-24.08,-6.36
Dialogue,po0709ti_e.wav,wav,6.39,44100,16,1,-18.29,-5.78
Dialogue,po0801ti_e.wav,wav,7.21,44100,16,1,-21.76,-4.30
Dialogue,po0802ti_e.wav,wav,8.58,44100,16,1,-18.69,-4.23
Dialogue,po0803ti_e.wav,wav,9.03,44100,16,1,-22.86,-7.27
Dialogue,po0901po_e.wav,wav,7.53,44100,16,1,-23.65,-6.30
Dialogue,po0902po_e.wav,wav,8.02,44100,16,1,-21.23,-7.60
Dialogue,po1001pi_e.wav,wav,4.24,44100,16,1,-19.82,-4.27
Dialogue,po1002pi_e.wav,wav,5.13,44100,16,1,-22.42,-6.99
Dialogue,po1003ti_e.wav,wav,4.46,44100,16,1,-23.67,-1.84
Dialogue,po1004pi_e.wav,wav,2.49,44100,16,1,-21.13,-6.27
Dialogue,po1005ti_e.wav,wav,4.78,44100,16,1,-21.74,-5.18
Dialogue,po1006ti_e.wav,wav,8.83,44100,16,1,-21.75,-4.84
Dialogue,po1007po_e.wav,wav,3.07,44100,16,1,-27.89,-10.93
Dialogue,po1008sr_e.wav,wav,3.66,44100,16,1,-26.11,-6.48
Dialogue,po1009po_e.wav,wav,5.46,44100,16,1,-24.15,-7.41
Dialogue,po1010sr_e.wav,wav,3.05,44100,16,1,-23.97,-4.44
Dialogue,po1011pi_e.wav,wav,3.26,44100,16,1,-20.83,-5.44
Dialogue,po1012sr_e.wav,wav,3.69,44100,16,1,-22.74,-5.28
Dialogue,po1013ti_e.wav,wav,4.58,44100,16,1,-20.25,-4.40
Dialogue,po1014pi_e.wav,wav,3.26,44100,16,1,-22.76,-5.70
Dialogue,po1015po_e.wav,wav,9.70,44100,16,1,-21.62,-7.64
Dialogue,po1101po.wav,wav,5.87,44100,16,1,-31.90,-17.71
Dialogue,po1102ti_e.wav,wav,1.00,44100,16,1,-16.08,-4.97
Dialogue,po1102ti.wav,wav,2.71,44100,16,1,-28.34,-10.84
Dialogue,po1103ti.wav,wav,2.48,44100,16,1,-28.81,-13.85
Dialogue,po1104ti.wav,wav,3.04,44100,16,1,-27.62,-12.98
Dialogue,po1105ti.wav,wav,2.52,44100,16,1,-29.75,-13.38
Dialogue,po1106ti.wav,wav,2.75,44100,16,1,-29.50,-15.69
Dialogue,pp0001rk_e.wav,wav,3.48,44100,16,1,-25.19,-5.74
Dialogue,pp0002ma_e.wav,wav,3.21,44100,16,1,-30.03,-7.42
Dialogue,pp0003rk_e.wav,wav,2.21,44100,16,1,-23.30,-6.18
Dialogue,pp0004ma_e.wav,wav,4.55,44100,16,1,-22.76,-6.76
Dialogue,pp0005rk_e.wav,wav,1.92,44100,16,1,-21.02,-7.85
Dialogue,pp0006ma_e.wav,wav,6.38,44100,16,1,-25.58,-9.17
Dialogue,pp0007ma_e.wav,wav,7.13,44100,16,1,-23.61,-6.41
Dialogue,pp0008ma_e.wav,wav,3.95,44100,16,1,-23.49,-6.47
Dialogue,pp0009ma_e.wav,wav,6.73,44100,16,1,-24.85,-7.71
Dialogue,pp0010ma_e.wav,wav,4.21,44100,16,1,-21.80,-6.29
Dialogue,pp0011ma_e.wav,wav,5.11,44100,16,1,-21.86,-5.35
Dialogue,pp0012rk_e.wav,wav,3.26,44100,16,1,-29.54,-8.72
Dialogue,pp00at00_e.wav,wav,0.22,22050,16,1,-13.47,-1.09
Dialogue,pp00at01_e.wav,wav,0.28,22050,16,1,-12.92,-1.01
Dialogue,pp00at02_e.wav,wav,0.40,22050,16,1,-13.41,-0.94
Dialogue,pp00at03_e.wav,wav,0.54,22050,16,1,-15.82,-1.02
Dialogue,pp00at04_e.wav,wav,0.51,22050,16,1,-13.75,-0.90
Dialogue,pp00at05_e.wav,wav,0.29,22050,16,1,-14.42,-1.31
Dialogue,pp00at06_e.wav,wav,0.24,22050,16,1,-13.34,-0.99
Dialogue,pp00at07_e.wav,wav,0.42,22050,16,1,-15.97,-1.02
Dialogue,pp00co00_e.wav,wav,0.43,22050,16,1,-12.53,-1.01
Dialogue,pp00co01_e.wav,wav,0.51,22050,16,1,-14.28,-1.25
Dialogue,pp00co02_e.wav,wav,0.49,22050,16,1,-13.86,-1.01
Dialogue,pp00da00_e.wav,wav,0.15,22050,16,1,-12.07,-0.66
Dialogue,pp00da01_e.wav,wav,0.18,22050,16,1,-14.32,-0.78
Dialogue,pp00da02_e.wav,wav,0.33,22050,16,1,-14.90,-1.30
Dialogue,pp00da03_e.wav,wav,0.42,22050,16,1,-13.34,-1.13
Dialogue,pp00da04_e.wav,wav,0.89,22050,16,1,-12.82,-1.04
Dialogue,pp00da05_e.wav,wav,1.16,22050,16,1,-16.00,-1.26
Dialogue,pp00re00_e.wav,wav,0.56,22050,16,1,-15.46,-1.04
Dialogue,pp00re01_e.wav,wav,1.25,22050,16,1,-17.14,-1.00
Dialogue,pp00re02_e.wav,wav,0.81,22050,16,1,-14.67,-1.00
Dialogue,pp00re03_e.wav,wav,0.90,22050,16,1,-12.29,-1.03
Dialogue,pp0319ho_e.wav,wav,3.86,44100,16,1,-20.82,-3.27
Dialogue,pp0320se_e.wav,wav,3.00,44100,16,1,-23.76,-4.60
Dialogue,pp0321ho_e.wav,wav,7.60,44100,16,1,-21.30,-3.70
Dialogue,pp0322se_e.wav,wav,4.00,44100,16,1,-22.82,-4.30
Dialogue,pp0323ho_e.wav,wav,6.80,44100,16,1,-21.80,-3.25
Dialogue,pp0324se_e.wav,wav,2.46,44100,16,1,-26.20,-6.51
Dialogue,pp0325ho_e.wav,wav,7.02,44100,16,1,-19.30,-3.25
Dialogue,pp0401go_e.wav,wav,1.91,44100,16,1,-26.03,-8.25
Dialogue,pp0402sr_e.wav,wav,4.90,44100,16,1,-24.15,-4.85
Dialogue,pp0403go_e.wav,wav,5.37,44100,16,1,-22.78,-4.50
Dialogue,pp0404sr_e.wav,wav,1.27,44100,16,1,-22.79,-6.51
Dialogue,pp0405do_e.wav,wav,6.02,44100,16,1,-21.74,-4.03
Dialogue,pp0406sr_e.wav,wav,2.56,44100,16,1,-23.75,-5.57
Dialogue,pp0501pp_e.wav,wav,1.03,44100,16,1,-25.01,-8.81
Dialogue,pp0502pp_e.wav,wav,3.20,44100,16,1,-22.78,-5.13
Dialogue,pp0503go_e.wav,wav,1.97,44100,16,1,-28.51,-9.12
Dialogue,pp0504pp_e.wav,wav,2.75,44100,16,1,-24.18,-4.11
Dialogue,pp0505do_e.wav,wav,1.67,44100,16,1,-23.50,-3.55
Dialogue,pp0506pp_e.wav,wav,3.18,44100,16,1,-23.73,-4.29
Dialogue,pp0507sr_e.wav,wav,3.20,44100,16,1,-24.80,-7.50
Dialogue,pp0508pp_e.wav,wav,3.18,44100,16,1,-24.39,-3.78
Dialogue,pp0509sr_e.wav,wav,1.48,44100,16,1,-25.25,-9.83
Dialogue,pp0510pp_e.wav,wav,2.83,44100,16,1,-24.66,-5.73
Dialogue,pp0511pp_e.wav,wav,3.28,44100,16,1,-23.71,-4.70
Dialogue,pp0512pp_e.wav,wav,3.56,44100,16,1,-22.60,-5.56
Dialogue,pp0513pp_e.wav,wav,4.70,44100,16,1,-22.33,-5.69
Dialogue,pp0514do_e.wav,wav,5.33,44100,16,1,-22.35,-5.25
Dialogue,pp0515pp_e.wav,wav,3.52,44100,16,1,-20.69,-5.21
Dialogue,pp0516sr_e.wav,wav,1.67,44100,16,1,-28.77,-10.34
Dialogue,pp0517pp_e.wav,wav,3.00,44100,16,1,-27.02,-6.42
Dialogue,pp0518sr_e.wav,wav,1.69,44100,16,1,-23.70,-6.61
Dialogue,pp0519pp_e.wav,wav,2.99,44100,16,1,-21.51,-3.85
Dialogue,pp05a1do_e.wav,wav,1.59,44100,16,1,-24.14,-4.89
Dialogue,pp0601go_e.wav,wav,4.02,44100,16,1,-24.81,-7.23
Dialogue,pp0602pp_e.wav,wav,3.19,44100,16,1,-23.94,-4.28
Dialogue,pp0603pp_e.wav,wav,1.42,44100,16,1,-25.12,-8.32
Dialogue,pp0604pp_e.wav,wav,3.04,44100,16,1,-22.94,-1.71
Dialogue,pp0605pp_e.wav,wav,4.86,44100,16,1,-22.66,-3.73
Dialogue,pp06a1do_e.wav,wav,1.59,44100,16,1,-24.34,-4.78
Dialogue,pp0701ho_e.wav,wav,4.83,44100,16,1,-20.45,-3.20
Dialogue,pp0702rk_e.wav,wav,6.06,44100,16,1,-24.52,-8.15
Dialogue,pp0703rk_e.wav,wav,5.63,44100,16,1,-23.98,-8.13
Dialogue,pp0704ho_e.wav,wav,2.34,44100,16,1,-19.81,-3.63
Dialogue,pp0705ho_e.wav,wav,5.44,44100,16,1,-20.41,-3.68
Dialogue,pp0706rk_e.wav,wav,1.56,44100,16,1,-24.54,-7.85
Dialogue,pp0707rk_e.wav,wav,4.60,44100,16,1,-24.79,-7.68
Dialogue,pp0708ho_e.wav,wav,2.40,44100,16,1,-19.73,-4.24
Dialogue,pp0709ho_e.wav,wav,7.66,44100,16,1,-22.54,-3.75
Dialogue,pp0710rk_e.wav,wav,2.73,44100,16,1,-23.51,-6.83
Dialogue,pp0711se_e.wav,wav,2.35,44100,16,1,-25.13,-6.75
Dialogue,pp0712ho_e.wav,wav,1.48,44100,16,1,-21.04,-4.17
Dialogue,pp0713se_e.wav,wav,5.80,44100,16,1,-24.38,-3.36
Dialogue,pp0714ho_e.wav,wav,3.26,44100,16,1,-24.06,-3.23
Dialogue,pp0715ho_e.wav,wav,5.33,44100,16,1,-19.97,-4.11
Dialogue,pp0801pp_e.wav,wav,1.97,44100,16,1,-25.99,-8.44
Dialogue,pp0802we_e.wav,wav,3.01,44100,16,1,-25.81,-8.29
Dialogue,pp0803pp_e.wav,wav,1.60,44100,16,1,-26.41,-7.68
Dialogue,pp0804we_e.wav,wav,3.21,44100,16,1,-22.46,-5.72
Dialogue,pp0805pp_e.wav,wav,4.08,44100,16,1,-20.96,-4.00
Dialogue,pp0806sr_e.wav,wav,1.53,44100,16,1,-23.87,-7.53
Dialogue,pp0807we_e.wav,wav,1.47,44100,16,1,-25.27,-12.17
Dialogue,pp0808sr_e.wav,wav,3.44,44100,16,1,-23.70,-5.82
Dialogue,pp0809we_e.wav,wav,6.27,44100,16,1,-22.65,-5.46
Dialogue,pp0810sr_e.wav,wav,2.35,44100,16,1,-22.61,-7.39
Dialogue,pp0811we_e.wav,wav,1.64,44100,16,1,-17.06,-4.64
Dialogue,pp0812pp_e.wav,wav,2.40,44100,16,1,-22.88,-5.77
Dialogue,pp08a1sr_e.wav,wav,1.50,44100,16,1,-29.29,-10.21
Dialogue,pp08a2sr_e.wav,wav,1.65,44100,16,1,-28.81,-7.02
Dialogue,pp08a3sr_e.wav,wav,1.48,44100,16,1,-21.75,-7.05
Dialogue,pp0901pp_e.wav,wav,2.57,44100,16,1,-21.70,-6.03
Dialogue,pp1301pp_e.wav,wav,1.54,44100,16,1,-23.45,-8.69
Dialogue,pp1302pp_e.wav,wav,2.69,44100,16,1,-22.02,-4.14
Dialogue,pp1303pp_e.wav,wav,4.71,44100,16,1,-24.54,-6.73
Dialogue,pp1401ho_e.wav,wav,6.84,44100,16,1,-19.81,-3.66
Dialogue,pp1402sr_e.wav,wav,3.39,44100,16,1,-20.18,-4.75
Dialogue,pp1403ho_e.wav,wav,6.29,44100,16,1,-21.94,-3.78
Dialogue,pp1404ho_e.wav,wav,3.79,44100,16,1,-20.24,-5.23
Dialogue,pp1405ho_e.wav,wav,4.44,44100,16,1,-22.02,-4.26
Dialogue,pp1406sr_e.wav,wav,1.52,44100,16,1,-31.46,-12.20
Dialogue,pp1407ho_e.wav,wav,8.00,44100,16,1,-20.29,-4.74
Dialogue,pp1408ho_e.wav,wav,6.11,44100,16,1,-21.10,-3.15
Dialogue,pp1409ho_e.wav,wav,4.30,44100,16,1,-21.68,-2.77
Dialogue,pp1410ho_e.wav,wav,5.71,44100,16,1,-20.17,-5.03
Dialogue,pp1411ho_e.wav,wav,7.91,44100,16,1,-20.30,-5.20
Dialogue,pp14a4sr_e.wav,wav,1.73,44100,16,1,-29.75,-10.70
Dialogue,pp1601ho_e.wav,wav,4.66,44100,16,1,-24.67,-6.64
Dialogue,pp1602pp_e.wav,wav,5.32,44100,16,1,-22.06,-4.60
Dialogue,pp1603ho_e.wav,wav,5.08,44100,16,1,-20.76,-3.01
Dialogue,pp1604pp_e.wav,wav,6.05,44100,16,1,-22.01,-4.60
Dialogue,pp16a1ho_e.wav,wav,3.53,44100,16,1,-20.38,-4.74
Dialogue,pp1701go_e.wav,wav,5.60,44100,16,1,-23.73,-5.44
Dialogue,pp1702do_e.wav,wav,1.23,44100,16,1,-28.67,-8.95
Dialogue,pp1703go_e.wav,wav,1.33,44100,16,1,-28.21,-8.71
Dialogue,pp1704pp_e.wav,wav,1.37,44100,16,1,-25.22,-5.75
Dialogue,pp1705sr_e.wav,wav,3.41,44100,16,1,-28.51,-5.29
Dialogue,pp1706sr_e.wav,wav,7.06,44100,16,1,-24.31,-5.19
Dialogue,pp1707pp_e.wav,wav,4.48,44100,16,1,-24.30,-5.72
Dialogue,pp1708sr_e.wav,wav,8.02,44100,16,1,-26.72,-6.26
Dialogue,pp1709sr_e.wav,wav,6.32,44100,16,1,-24.21,-4.80
Dialogue,pp1710pp_e.wav,wav,5.27,44100,16,1,-24.01,-6.22
Dialogue,pp2001we_e.wav,wav,4.01,44100,16,1,-20.88,-8.94
Dialogue,pp2002pp_e.wav,wav,6.29,44100,16,1,-22.86,-5.22
Dialogue,pp2003do_e.wav,wav,3.83,44100,16,1,-23.25,-6.20
Dialogue,pp2004pp_e.wav,wav,3.36,44100,16,1,-24.43,-5.71
Dialogue,pp2005pp_e.wav,wav,4.37,44100,16,1,-24.65,-5.80
Dialogue,pp2006sr_e.wav,wav,1.40,44100,16,1,-29.61,-9.65
Dialogue,rk01at00_e.wav,wav,0.46,44100,16,1,-11.46,-0.67
Dialogue,rk01at01_e.wav,wav,0.19,44100,16,1,-11.80,-0.76
Dialogue,rk01at02_e.wav,wav,0.31,44100,16,1,-11.85,-0.71
Dialogue,rk01at03_e.wav,wav,0.37,44100,16,1,-10.65,-0.68
Dialogue,rk01at04_e.wav,wav,0.62,44100,16,1,-13.86,-0.66
Dialogue,rk01at05_e.wav,wav,0.44,44100,16,1,-10.72,-0.70
Dialogue,rk01at06_e.wav,wav,1.03,44100,16,1,-13.04,-0.69
Dialogue,rk01at07_e.wav,wav,1.08,44100,16,1,-12.08,-0.70
Dialogue,rk01at0b_e.wav,wav,0.44,44100,16,1,-10.25,-0.69
Dialogue,rk01at6a_e.wav,wav,1.60,44100,16,1,-13.51,-0.72
Dialogue,rk01at6b_e.wav,wav,3.22,44100,16,1,-12.97,-0.65
Dialogue,rk01da00_e.wav,wav,0.21,44100,16,1,-12.30,-0.74
Dialogue,rk01da01_e.wav,wav,0.16,44100,16,1,-12.57,-1.06
Dialogue,rk01da02_e.wav,wav,0.43,44100,16,1,-8.96,-0.69
Dialogue,rk01da03_e.wav,wav,0.41,44100,16,1,-11.60,-0.69
Dialogue,rk01ex00_e.wav,wav,0.66,44100,16,1,-13.93,-0.65
Dialogue,rk01ex01_e.wav,wav,1.40,44100,16,1,-12.83,-0.69
Dialogue,rk01ex02_e.wav,wav,1.21,44100,16,1,-12.65,-0.71
Dialogue,rk01ex03_e.wav,wav,0.63,44100,16,1,-11.13,-0.70
Dialogue,rk01ex04_e.wav,wav,0.73,44100,16,1,-11.77,-0.66
Dialogue,ro00at00_e.wav,wav,0.55,44100,16,1,-14.18,-0.78
Dialogue,ro00at01_e.wav,wav,0.98,44100,16,1,-13.21,-0.66
Dialogue,ro00da00_e.wav,wav,0.80,44100,16,1,-11.16,-0.89
Dialogue,ro00da01_e.wav,wav,0.78,44100,16,1,-11.30,-0.69
Dialogue,ro00da02_e.wav,wav,1.11,44100,16,1,-11.15,-0.61
Dialogue,ro00da03_e.wav,wav,0.79,44100,16,1,-11.45,-0.68
Dialogue,ro00ex00_e.wav,wav,1.00,44100,16,1,-10.80,-0.45
Dialogue,ry00at00_e.wav,wav,0.59,44100,16,1,-12.99,-0.79
Dialogue,ry00at01_e.wav,wav,0.35,44100,16,1,-14.50,-0.70
Dialogue,ry00at02_e.wav,wav,0.75,44100,16,1,-11.70,-0.72
Dialogue,ry00at03_e.wav,wav,1.67,44100,16,1,-17.44,-0.54
Dialogue,ry00at04_e.wav,wav,0.45,44100,16,1,-14.71,-0.85
Dialogue,ry00at05_e.wav,wav,1.70,44100,16,1,-17.27,-0.86
Dialogue,ry00at06_e.wav,wav,1.55,44100,16,1,-17.53,-0.54
Dialogue,ry00at07_e.wav,wav,1.40,44100,16,1,-15.26,-0.77
Dialogue,ry00at08.wav,wav,1.91,44100,16,1,-17.48,-1.58
Dialogue,ry00at09_e.wav,wav,1.47,44100,16,1,-13.44,-0.70
Dialogue,ry00at10_e.wav,wav,1.49,44100,16,1,-16.91,-0.78
Dialogue,ry00at11_e.wav,wav,1.79,44100,16,1,-14.82,-1.14
Dialogue,ry00at12_e.wav,wav,0.20,44100,16,1,-17.05,-1.51
Dialogue,ry00at13_e.wav,wav,0.45,44100,16,1,-16.10,-0.02
Dialogue,ry00at14_e.wav,wav,0.66,44100,16,1,-16.38,-0.67
Dialogue,ry00at8b_e.wav,wav,2.06,44100,16,1,-17.36,-0.57
Dialogue,ry00da00_e.wav,wav,0.39,44100,16,1,-14.24,-1.22
Dialogue,ry00da01_e.wav,wav,0.50,44100,16,1,-12.92,-0.93
Dialogue,ry00da02_e.wav,wav,0.40,44100,16,1,-13.43,-0.82
Dialogue,ry00da03_e.wav,wav,0.65,44100,16,1,-11.29,-0.66
Dialogue,ry00da04_e.wav,wav,0.67,44100,16,1,-13.38,-0.61
Dialogue,ry00da05_e.wav,wav,0.65,44100,16,1,-14.95,-0.93
Dialogue,ry00da06_e.wav,wav,2.19,44100,16,1,-19.06,-1.34
Dialogue,ry00da07_e.wav,wav,0.84,44100,16,1,-16.78,-1.36
Dialogue,so00at00_e.wav,wav,1.92,44100,16,1,-17.20,-0.53
Dialogue,so00at01_e.wav,wav,0.51,44100,16,1,-15.75,-0.65
Dialogue,so00da00_e.wav,wav,1.22,44100,16,1,-11.55,-0.59
Dialogue,so00da01_e.wav,wav,2.28,44100,16,1,-15.21,-0.46
Dialogue,so00da02_e.wav,wav,1.73,44100,16,1,-11.23,-0.59
